event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,argos:altitude,bas:fix-type,gps:fix-type-raw,gps:hdop,gps:horizontal-accuracy-estimate,gps:satellite-count,gps:vdop,internal-temperature,vertical-error-numerical,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
16273126475,true,2019-09-21 08:40:32.000,116.175811,-31.667728,,144.0,,"3D",1.3,,7,2.1,32.86,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126482,true,2019-09-21 09:00:34.000,116.175872,-31.667772,,152.0,,"3D",1.3,,6,1.9,29.86,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126491,true,2019-09-21 17:01:00.000,116.175942,-31.667764,,153.0,,"3D",1.9,,7,3.4,34.62,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126492,true,2019-09-21 17:20:35.000,116.175961,-31.667744,,154.0,,"3D",1.6,,7,2.4,32.86,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126497,true,2019-09-21 17:40:36.000,116.175936,-31.667689,,162.0,,"3D",2.1,,6,3.0,30.83,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126499,true,2019-09-21 18:00:36.000,116.175936,-31.667675,,160.0,,"3D",1.4,,6,2.3,31.29,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126500,true,2019-09-21 18:20:32.000,116.175922,-31.667694,,147.0,,"3D",1.6,,5,2.3,30.44,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126503,true,2019-09-21 18:40:35.000,116.175203,-31.668203,,183.0,,"3D",1.4,,5,2.2,26.86,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126507,true,2019-09-21 19:00:58.000,116.174647,-31.667489,,138.0,,"3D",1.3,,5,2.0,25.75,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126510,true,2019-09-21 19:20:33.000,116.170742,-31.664989,,155.0,,"3D",1.7,,4,3.2,23.79,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126519,true,2019-09-21 20:20:32.000,116.169881,-31.665506,,148.0,,"3D",3.1,,4,3.1,25.88,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126525,true,2019-09-21 20:40:32.000,116.167664,-31.665606,,144.0,,"3D",4.3,,4,3.2,24.05,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126544,true,2019-09-21 22:00:38.000,116.163414,-31.666428,,150.0,,"3D",4.6,,4,3.1,25.94,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126547,true,2019-09-21 22:20:38.000,116.164033,-31.666281,,144.0,,"3D",3.9,,4,3.2,29.4,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126554,true,2019-09-21 22:40:36.000,116.164647,-31.666147,,144.0,,"3D",3.6,,4,3.1,25.94,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126556,true,2019-09-21 23:00:33.000,116.166992,-31.665789,,187.0,,"3D",3.5,,4,3.1,23.08,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126562,true,2019-09-21 23:20:39.000,116.170106,-31.66535,,179.0,,"3D",3.0,,5,2.9,24.51,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126566,true,2019-09-22 00:01:00.000,116.170572,-31.664997,,145.0,,"3D",2.1,,5,2.0,25.23,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126567,true,2019-09-22 00:20:32.000,116.170494,-31.664972,,139.0,,"3D",4.2,,4,4.7,27.44,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126569,true,2019-09-22 00:40:32.000,116.170617,-31.665003,,152.0,,"3D",2.0,,5,2.2,25.36,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126575,true,2019-09-22 01:00:34.000,116.174472,-31.667403,,140.0,,"3D",1.5,,5,1.7,21.84,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126579,true,2019-09-22 01:20:34.000,116.174403,-31.667503,,175.0,,"3D",4.0,,4,7.8,27.44,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126583,true,2019-09-22 01:40:35.000,116.174517,-31.667611,,126.0,,"3D",3.0,,4,5.6,31.36,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126586,true,2019-09-22 02:00:37.000,116.174433,-31.667656,,143.0,,"3D",1.8,,6,2.4,33.83,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126587,true,2019-09-22 02:20:32.000,116.174639,-31.667425,,138.0,,"3D",3.1,,4,3.2,29.47,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126591,true,2019-09-22 02:40:34.000,116.174728,-31.667669,,106.0,,"3D",2.3,,4,3.1,25.49,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126595,true,2019-09-22 03:00:36.000,116.174894,-31.668267,,144.0,,"3D",3.8,,4,8.4,26.47,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126598,true,2019-09-22 03:20:36.000,116.175,-31.668847,,145.0,,"3D",3.2,,4,5.4,24.71,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126610,true,2019-09-22 04:20:38.000,116.175631,-31.668739,,177.0,,"3D",2.4,,5,4.2,24.31,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126614,true,2019-09-22 04:40:33.000,116.176333,-31.668294,,172.0,,"3D",2.4,,5,4.1,24.51,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126618,true,2019-09-22 05:00:32.000,116.176606,-31.668219,,171.0,,"3D",2.6,,5,3.9,24.25,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126622,true,2019-09-22 05:20:32.000,116.176175,-31.667883,,151.0,,"3D",5.2,,4,7.9,23.79,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126630,true,2019-09-22 05:41:00.000,116.176056,-31.667792,,157.0,,"3D",1.5,,6,2.7,23.79,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126632,true,2019-09-22 06:00:33.000,116.1757,-31.667758,,137.0,,"3D",1.7,,4,9.6,24.12,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126635,true,2019-09-22 06:20:37.000,116.175956,-31.66765,,126.0,,"3D",1.7,,4,4.7,24.25,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126639,true,2019-09-22 06:40:37.000,116.175931,-31.667847,,138.0,,"3D",1.6,,6,3.0,29.07,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126642,true,2019-09-22 07:00:35.000,116.175986,-31.667703,,158.0,,"3D",2.4,,5,2.8,29.86,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126644,true,2019-09-22 07:20:36.000,116.175886,-31.667906,,147.0,,"3D",2.3,,5,2.5,30.7,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126646,true,2019-09-22 07:40:32.000,116.175972,-31.667722,,161.0,,"3D",1.9,,6,2.4,29.99,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126658,true,2019-09-22 08:41:00.000,116.176017,-31.667739,,166.0,,"3D",2.3,,4,3.1,31.94,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126661,true,2019-09-22 09:00:46.000,116.176189,-31.667739,,161.0,,"3D",2.8,,4,3.2,32.6,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126664,true,2019-09-22 10:37:00.000,116.176311,-31.667764,,161.0,,"3D",6.8,,4,3.1,33.18,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126667,true,2019-09-22 12:13:00.000,116.175894,-31.667725,,154.0,,"3D",1.4,,7,1.6,31.75,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126668,true,2019-09-22 13:48:36.000,116.175936,-31.667744,,161.0,,"3D",1.7,,7,4.0,35.01,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126671,true,2019-09-22 17:01:00.000,116.175889,-31.667775,,145.0,,"3D",1.6,,6,2.8,32.33,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126672,true,2019-09-22 17:20:32.000,116.175872,-31.667703,,169.0,,"3D",1.5,,6,2.2,31.94,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126674,true,2019-09-22 17:40:34.000,116.175903,-31.667797,,153.0,,"3D",2.5,,5,3.9,30.25,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126675,true,2019-09-22 18:00:36.000,116.175892,-31.667786,,148.0,,"3D",1.6,,5,3.3,30.12,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126678,true,2019-09-22 18:20:32.000,116.175889,-31.667753,,148.0,,"3D",1.6,,5,2.9,31.81,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126680,true,2019-09-22 18:40:32.000,116.175894,-31.668597,,153.0,,"3D",1.6,,5,2.5,28.16,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126681,true,2019-09-22 19:00:32.000,116.175481,-31.669153,,151.0,,"3D",1.6,,5,3.5,26.08,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126685,true,2019-09-22 19:20:32.000,116.175483,-31.669133,,140.0,,"3D",1.5,,5,3.7,26.99,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126688,true,2019-09-22 19:40:32.000,116.175511,-31.669064,,138.0,,"3D",1.6,,5,3.0,26.27,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126693,true,2019-09-22 20:00:35.000,116.174881,-31.668639,,166.0,,"3D",1.3,,8,2.3,26.47,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126695,true,2019-09-22 20:20:33.000,116.174633,-31.668064,,152.0,,"3D",1.5,,7,1.9,26.34,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126709,true,2019-09-22 22:20:33.000,116.173256,-31.666503,,155.0,,"3D",3.3,,5,2.5,26.21,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126712,true,2019-09-22 22:40:32.000,116.170292,-31.665672,,172.0,,"3D",2.9,,5,2.3,23.34,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126717,true,2019-09-22 23:00:32.000,116.170247,-31.66555,,168.0,,"3D",2.6,,5,2.1,25.49,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126724,true,2019-09-22 23:21:00.000,116.170456,-31.665347,,158.0,,"3D",1.1,,9,1.3,25.94,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126728,true,2019-09-22 23:40:33.000,116.169994,-31.665386,,148.0,,"3D",1.5,,6,1.9,25.36,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126730,true,2019-09-23 00:00:32.000,116.168569,-31.665767,,164.0,,"3D",1.6,,6,1.6,23.99,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126732,true,2019-09-23 00:20:34.000,116.166872,-31.665817,,173.0,,"3D",2.4,,5,4.3,24.18,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126734,true,2019-09-23 00:40:34.000,116.164997,-31.666064,,166.0,,"3D",2.3,,5,2.7,23.92,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126738,true,2019-09-23 01:00:32.000,116.164361,-31.666069,,173.0,,"3D",2.9,,4,3.2,23.99,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126743,true,2019-09-23 01:20:32.000,116.166736,-31.665867,,173.0,,"3D",3.3,,4,3.2,26.27,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126747,true,2019-09-23 01:40:34.000,116.166978,-31.665711,,179.0,,"3D",2.0,,6,3.2,28.55,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126753,true,2019-09-23 02:00:37.000,116.166836,-31.665606,,215.0,,"3D",2.4,,6,2.9,29.53,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126757,true,2019-09-23 02:20:35.000,116.166619,-31.665917,,158.0,,"3D",4.7,,4,7.6,30.38,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126761,true,2019-09-23 02:40:34.000,116.166742,-31.665769,,181.0,,"3D",3.5,,5,1.9,28.55,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126766,true,2019-09-23 03:00:33.000,116.168669,-31.665511,,165.0,,"3D",4.5,,4,3.3,24.31,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126786,true,2019-09-23 05:00:45.000,116.175439,-31.667664,,133.0,,"3D",2.3,,5,3.8,23.14,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126790,true,2019-09-23 05:20:34.000,116.175539,-31.667669,,129.0,,"3D",2.8,,5,3.0,24.38,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126794,true,2019-09-23 05:40:41.000,116.175556,-31.667686,,136.0,,"3D",2.3,,5,2.7,23.73,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126795,true,2019-09-23 06:00:32.000,116.175819,-31.668906,,156.0,,"3D",3.5,,4,4.9,23.27,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126800,true,2019-09-23 06:20:38.000,116.175681,-31.668867,,189.0,,"3D",3.2,,4,5.3,28.29,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126803,true,2019-09-23 06:40:34.000,116.175736,-31.668864,,167.0,,"3D",4.6,,4,6.2,27.05,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126809,true,2019-09-23 07:20:34.000,116.175972,-31.668853,,156.0,,"3D",2.5,,5,3.0,26.47,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126810,true,2019-09-23 07:40:32.000,116.175972,-31.668828,,171.0,,"3D",2.2,,5,2.6,26.27,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126816,true,2019-09-23 08:00:37.000,116.176011,-31.668897,,165.0,,"3D",1.5,,6,2.2,28.75,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126822,true,2019-09-23 08:20:36.000,116.175986,-31.668819,,173.0,,"3D",1.7,,6,2.7,30.05,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126827,true,2019-09-23 08:40:34.000,116.176003,-31.668997,,175.0,,"3D",2.3,,5,3.2,29.66,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126833,true,2019-09-23 10:37:00.000,116.175811,-31.668853,,162.0,,"3D",1.2,,6,2.2,33.51,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126842,true,2019-09-23 17:01:00.000,116.175956,-31.668908,,148.0,,"3D",2.5,,4,3.1,35.07,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126844,true,2019-09-23 17:20:36.000,116.175897,-31.668844,,180.0,,"3D",4.3,,5,7.9,33.57,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126849,true,2019-09-23 19:00:33.000,116.174817,-31.667706,,130.0,,"3D",1.8,,4,4.4,27.38,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126852,true,2019-09-23 19:20:32.000,116.171142,-31.665453,,160.0,,"3D",1.8,,4,3.6,26.47,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126855,true,2019-09-23 19:40:34.000,116.170531,-31.664917,,144.0,,"3D",2.5,,5,3.1,28.23,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126856,true,2019-09-23 20:00:32.000,116.170247,-31.665214,,144.0,,"3D",1.6,,6,3.0,28.29,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126861,true,2019-09-23 20:20:33.000,116.168856,-31.665625,,153.0,,"3D",1.5,,6,2.2,27.57,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126863,true,2019-09-23 20:40:33.000,116.165375,-31.665919,,208.0,,"3D",1.6,,5,1.9,26.27,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126865,true,2019-09-23 21:00:34.000,116.164175,-31.666356,,223.0,,"3D",2.7,,4,3.1,27.18,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126873,true,2019-09-23 21:40:33.000,116.165517,-31.665811,,255.0,,"3D",3.7,,4,3.1,27.84,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126882,true,2019-09-23 22:21:00.000,116.164642,-31.665617,,182.0,,"3D",4.3,,5,6.8,27.38,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126884,true,2019-09-23 22:40:34.000,116.164269,-31.665869,,251.0,,"3D",2.3,,4,3.1,28.68,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126891,true,2019-09-23 23:00:34.000,116.164483,-31.665753,,236.0,,"3D",1.9,,4,3.1,28.03,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126894,true,2019-09-23 23:20:34.000,116.164261,-31.666103,,240.0,,"3D",2.2,,4,6.1,28.29,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126897,true,2019-09-23 23:40:32.000,116.166608,-31.665944,,179.0,,"3D",1.4,,6,1.8,30.57,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126901,true,2019-09-24 00:00:33.000,116.166725,-31.665922,,193.0,,"3D",1.4,,6,1.5,31.03,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126906,true,2019-09-24 00:20:33.000,116.166619,-31.665833,,199.0,,"3D",3.4,,4,5.9,32.79,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126909,true,2019-09-24 00:40:32.000,116.166828,-31.665828,,185.0,,"3D",2.1,,5,3.1,32.73,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126912,true,2019-09-24 01:00:33.000,116.167669,-31.665422,,180.0,,"3D",2.5,,5,3.0,28.62,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126914,true,2019-09-24 01:20:32.000,116.169208,-31.665497,,165.0,,"3D",4.3,,4,6.9,27.12,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126917,true,2019-09-24 01:40:33.000,116.169569,-31.665456,,168.0,,"3D",3.8,,4,3.1,28.36,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126923,true,2019-09-24 02:01:00.000,116.169631,-31.665447,,146.0,,"3D",2.6,,6,4.8,27.71,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126926,true,2019-09-24 02:20:33.000,116.170286,-31.665464,,146.0,,"3D",3.5,,5,4.3,26.27,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126929,true,2019-09-24 02:40:33.000,116.17035,-31.665478,,178.0,,"3D",3.3,,5,3.2,27.25,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126934,true,2019-09-24 03:00:33.000,116.170506,-31.665461,,167.0,,"3D",3.2,,5,2.5,28.68,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126941,true,2019-09-24 03:20:34.000,116.170361,-31.665414,,172.0,,"3D",3.2,,4,6.7,27.51,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126943,true,2019-09-24 03:40:32.000,116.170414,-31.665411,,163.0,,"3D",3.3,,4,5.9,29.27,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126946,true,2019-09-24 04:00:32.000,116.170442,-31.665375,,149.0,,"3D",3.7,,4,5.4,28.68,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126954,true,2019-09-24 04:20:32.000,116.170278,-31.665236,,143.0,,"3D",4.3,,4,5.1,27.05,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126958,true,2019-09-24 04:40:32.000,116.170372,-31.665239,,139.0,,"3D",5.4,,4,5.0,27.31,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126988,true,2019-09-24 17:01:00.000,116.174536,-31.6677,,149.0,,"3D",2.6,,5,4.4,32.53,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126989,true,2019-09-24 17:20:32.000,116.174525,-31.667622,,158.0,,"3D",2.3,,5,3.4,32.27,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126990,true,2019-09-24 17:40:36.000,116.174469,-31.667586,,155.0,,"3D",2.5,,5,2.4,31.94,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126992,true,2019-09-24 18:00:33.000,116.174506,-31.667653,,146.0,,"3D",1.7,,5,2.4,31.81,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126994,true,2019-09-24 18:20:33.000,116.174478,-31.667636,,152.0,,"3D",1.4,,5,2.3,31.03,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273126996,true,2019-09-24 18:40:36.000,116.174464,-31.667703,,161.0,,"3D",1.3,,5,2.1,28.49,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127000,true,2019-09-24 19:00:36.000,116.171653,-31.666444,,207.0,,"3D",1.8,,4,3.2,27.77,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127014,true,2019-09-24 20:00:36.000,116.166669,-31.665864,,178.0,,"3D",2.1,,4,5.5,27.51,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127019,true,2019-09-24 20:20:34.000,116.165189,-31.665928,,205.0,,"3D",2.4,,4,2.7,27.38,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127038,true,2019-09-24 22:21:00.000,116.17065,-31.664953,,156.0,,"3D",3.3,,4,3.8,29.14,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127047,true,2019-09-24 23:00:34.000,116.170411,-31.664961,,166.0,,"3D",2.5,,4,4.1,29.01,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127049,true,2019-09-24 23:20:34.000,116.170353,-31.665017,,150.0,,"3D",1.9,,4,2.9,27.64,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127055,true,2019-09-25 00:01:00.000,116.170472,-31.665139,,150.0,,"3D",1.4,,6,1.4,26.53,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127058,true,2019-09-25 00:20:47.000,116.170403,-31.665219,,141.0,,"3D",5.1,,4,2.9,28.29,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127062,true,2019-09-25 00:41:00.000,116.170347,-31.665522,,164.0,,"3D",5.8,,4,3.7,30.12,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127065,true,2019-09-25 01:00:36.000,116.170269,-31.665269,,166.0,,"3D",4.7,,4,6.6,28.29,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127069,true,2019-09-25 01:21:00.000,116.170222,-31.665472,,164.0,,"3D",2.2,,4,2.9,26.47,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127078,true,2019-09-25 02:01:00.000,116.170475,-31.665211,,174.0,,"3D",1.7,,4,4.3,30.18,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127081,true,2019-09-25 02:20:32.000,116.170436,-31.665231,,157.0,,"3D",1.7,,4,3.2,28.81,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127088,true,2019-09-25 02:40:34.000,116.170319,-31.665161,,207.0,,"3D",1.8,,4,2.5,25.94,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127093,true,2019-09-25 03:01:00.000,116.170286,-31.665431,,160.0,,"3D",2.1,,6,2.1,26.08,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127096,true,2019-09-25 03:20:33.000,116.171656,-31.666406,,203.0,,"3D",2.2,,5,6.5,24.51,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127101,true,2019-09-25 03:40:33.000,116.171664,-31.666381,,204.0,,"3D",2.6,,5,5.8,29.53,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127103,true,2019-09-25 04:00:32.000,116.171903,-31.666536,,204.0,,"3D",3.1,,5,5.3,27.25,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127111,true,2019-09-25 04:20:33.000,116.171842,-31.666536,,210.0,,"3D",3.9,,5,5.1,26.86,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127115,true,2019-09-25 04:40:32.000,116.171856,-31.666569,,203.0,,"3D",5.2,,5,5.0,27.77,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127125,true,2019-09-25 05:21:00.000,116.172042,-31.666381,,211.0,,"3D",3.2,,4,3.1,27.44,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127127,true,2019-09-25 05:40:33.000,116.172764,-31.666539,,174.0,,"3D",6.8,,4,5.6,24.9,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127135,true,2019-09-25 07:00:36.000,116.173328,-31.666472,,193.0,,"3D",3.2,,4,2.9,31.1,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127141,true,2019-09-25 13:49:00.000,116.173217,-31.666614,,167.0,,"3D",1.9,,5,3.6,34.94,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127145,true,2019-09-25 17:01:00.000,116.172944,-31.666869,,191.0,,"3D",2.5,,4,2.7,34.55,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127149,true,2019-09-25 18:40:35.000,116.172186,-31.666692,,211.0,,"3D",1.3,,5,2.4,28.88,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127151,true,2019-09-25 19:00:32.000,116.171714,-31.666856,,229.0,,"3D",1.8,,4,5.3,28.36,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127155,true,2019-09-25 19:41:00.000,116.170083,-31.665681,,175.0,,"3D",6.3,,5,4.7,28.23,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127157,true,2019-09-25 20:00:33.000,116.169453,-31.665533,,161.0,,"3D",6.0,,5,3.8,28.23,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127162,true,2019-09-25 20:20:33.000,116.168978,-31.665453,,154.0,,"3D",4.7,,5,3.0,28.55,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127169,true,2019-09-25 21:00:34.000,116.166772,-31.665844,,171.0,,"3D",4.0,,4,5.9,28.16,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127172,true,2019-09-25 21:20:34.000,116.166325,-31.666094,,182.0,,"3D",3.4,,4,6.5,28.03,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127176,true,2019-09-25 21:40:34.000,116.165169,-31.665911,,196.0,,"3D",2.7,,4,7.2,28.36,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127179,true,2019-09-25 22:00:33.000,116.164622,-31.665714,,204.0,,"3D",2.7,,4,8.0,27.31,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127184,true,2019-09-25 22:20:33.000,116.164517,-31.665839,,211.0,,"3D",3.7,,4,8.6,28.23,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127207,true,2019-09-26 00:21:00.000,116.165381,-31.665931,,218.0,,"3D",1.3,,7,1.7,29.14,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127210,true,2019-09-26 00:40:33.000,116.166231,-31.666153,,207.0,,"3D",1.2,,7,1.6,28.16,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127212,true,2019-09-26 01:00:34.000,116.167583,-31.665528,,176.0,,"3D",1.8,,7,3.5,27.12,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
16273127215,true,2019-09-26 01:20:33.000,116.169731,-31.665492,,163.0,,"3D",1.5,,9,2.8,26.21,,"gps",,"NP16","NP16","BfRw Petrogale lateralis"
